platform,source_name,article_id,published_at,title,summary,category,url,date
rss,Times of Israel,35798,2023-12-08 11:00:00,BREAKING: Situation escalates as sirens sound in Beer Sheva,Simulated article summary for category 'breaking_news' from Times of Israel.,breaking_news,https://timesofisrael.co.il/article/35798,2023-12-08
rss,Times of Israel,35799,2023-12-08 09:38:00,IDF reports 49 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35799,2023-12-08
rss,Times of Israel,35800,2023-12-08 08:50:00,IDF reports 12 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Times of Israel.,security,https://timesofisrael.co.il/article/35800,2023-12-08
rss,Times of Israel,35801,2023-12-08 13:55:00,Families demand updates on 8 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35801,2023-12-08
rss,Times of Israel,35802,2023-12-08 21:01:00,Families demand updates on 40 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35802,2023-12-08
rss,Times of Israel,35803,2023-12-08 14:21:00,Families demand updates on 32 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35803,2023-12-08
rss,Times of Israel,35804,2023-12-08 10:46:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Times of Israel.,politics,https://timesofisrael.co.il/article/35804,2023-12-08
rss,Times of Israel,35805,2023-12-08 12:05:00,Families demand updates on 24 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35805,2023-12-08
rss,Times of Israel,35806,2023-12-08 17:42:00,Families demand updates on 47 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35806,2023-12-08
rss,Times of Israel,35807,2023-12-08 14:31:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Times of Israel.,home_front,https://timesofisrael.co.il/article/35807,2023-12-08
rss,Times of Israel,35808,2023-12-08 22:17:00,Families demand updates on 20 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35808,2023-12-08
rss,Times of Israel,35809,2023-12-08 21:26:00,Families demand updates on 20 hostages held in Gaza,Simulated article summary for category 'hostages' from Times of Israel.,hostages,https://timesofisrael.co.il/article/35809,2023-12-08
rss,Mako,35810,2023-12-08 18:13:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/35810,2023-12-08
rss,Mako,35811,2023-12-08 21:42:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/35811,2023-12-08
rss,Mako,35812,2023-12-08 15:56:00,Families demand updates on 41 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/35812,2023-12-08
rss,Mako,35813,2023-12-08 06:49:00,BREAKING: Situation escalates as sirens sound in Beer Sheva,Simulated article summary for category 'breaking_news' from Mako.,breaking_news,https://mako.co.il/article/35813,2023-12-08
rss,Mako,35814,2023-12-08 16:28:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/35814,2023-12-08
rss,Mako,35815,2023-12-08 21:17:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from Mako.,breaking_news,https://mako.co.il/article/35815,2023-12-08
rss,Mako,35816,2023-12-08 11:12:00,IDF reports 39 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Mako.,security,https://mako.co.il/article/35816,2023-12-08
rss,Mako,35817,2023-12-08 07:08:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/35817,2023-12-08
rss,Mako,35818,2023-12-08 20:05:00,IDF reports 16 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Mako.,security,https://mako.co.il/article/35818,2023-12-08
rss,Mako,35819,2023-12-08 14:47:00,Families demand updates on 14 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/35819,2023-12-08
rss,Mako,35820,2023-12-08 11:47:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from Mako.,breaking_news,https://mako.co.il/article/35820,2023-12-08
rss,Mako,35821,2023-12-08 07:54:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/35821,2023-12-08
rss,Mako,35822,2023-12-08 13:50:00,IDF reports 3 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Mako.,security,https://mako.co.il/article/35822,2023-12-08
rss,Mako,35823,2023-12-08 19:41:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/35823,2023-12-08
rss,Mako,35824,2023-12-08 19:00:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/35824,2023-12-08
rss,Mako,35825,2023-12-08 09:30:00,Families demand updates on 32 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/35825,2023-12-08
rss,Mako,35826,2023-12-08 17:41:00,Families demand updates on 15 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/35826,2023-12-08
rss,Mako,35827,2023-12-08 15:59:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/35827,2023-12-08
rss,Mako,35828,2023-12-08 17:07:00,IDF reports 3 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Mako.,security,https://mako.co.il/article/35828,2023-12-08
rss,Mako,35829,2023-12-08 08:56:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/35829,2023-12-08
rss,Mako,35830,2023-12-08 17:04:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/35830,2023-12-08
rss,Mako,35831,2023-12-08 14:27:00,Families demand updates on 25 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/35831,2023-12-08
rss,Mako,35832,2023-12-08 18:32:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/35832,2023-12-08
rss,Mako,35833,2023-12-08 22:29:00,Families demand updates on 44 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/35833,2023-12-08
rss,N12 News,35834,2023-12-08 20:05:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/35834,2023-12-08
rss,N12 News,35835,2023-12-08 18:39:00,Families demand updates on 47 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35835,2023-12-08
rss,N12 News,35836,2023-12-08 22:28:00,Home Front Command updates shelter protocols for Ashdod,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/35836,2023-12-08
rss,N12 News,35837,2023-12-08 09:38:00,IDF reports 50 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/35837,2023-12-08
rss,N12 News,35838,2023-12-08 21:22:00,Families demand updates on 38 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35838,2023-12-08
rss,N12 News,35839,2023-12-08 11:51:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/35839,2023-12-08
rss,N12 News,35840,2023-12-08 16:25:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/35840,2023-12-08
rss,N12 News,35841,2023-12-08 09:13:00,IDF reports 47 rockets intercepted over Ashdod,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/35841,2023-12-08
rss,N12 News,35842,2023-12-08 06:16:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/35842,2023-12-08
rss,N12 News,35843,2023-12-08 12:46:00,Families demand updates on 49 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35843,2023-12-08
rss,N12 News,35844,2023-12-08 15:16:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/35844,2023-12-08
rss,N12 News,35845,2023-12-08 15:39:00,IDF reports 35 rockets intercepted over Ashdod,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/35845,2023-12-08
rss,N12 News,35846,2023-12-08 07:49:00,Families demand updates on 5 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35846,2023-12-08
rss,N12 News,35847,2023-12-08 18:19:00,Families demand updates on 48 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35847,2023-12-08
rss,N12 News,35848,2023-12-08 16:56:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from N12 News.,international,https://n12news.co.il/article/35848,2023-12-08
rss,N12 News,35849,2023-12-08 16:39:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/35849,2023-12-08
rss,N12 News,35850,2023-12-08 15:54:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/35850,2023-12-08
rss,N12 News,35851,2023-12-08 15:48:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/35851,2023-12-08
rss,N12 News,35852,2023-12-08 06:53:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/35852,2023-12-08
rss,N12 News,35853,2023-12-08 22:55:00,Families demand updates on 12 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35853,2023-12-08
rss,N12 News,35854,2023-12-08 08:15:00,Families demand updates on 42 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35854,2023-12-08
rss,N12 News,35855,2023-12-08 23:00:00,BREAKING: Situation escalates as sirens sound in Jerusalem,Simulated article summary for category 'breaking_news' from N12 News.,breaking_news,https://n12news.co.il/article/35855,2023-12-08
rss,N12 News,35856,2023-12-08 12:02:00,IDF reports 42 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/35856,2023-12-08
rss,N12 News,35857,2023-12-08 22:24:00,Families demand updates on 32 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35857,2023-12-08
rss,N12 News,35858,2023-12-08 12:47:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from N12 News.,international,https://n12news.co.il/article/35858,2023-12-08
rss,N12 News,35859,2023-12-08 08:18:00,Families demand updates on 8 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35859,2023-12-08
rss,N12 News,35860,2023-12-08 14:04:00,Families demand updates on 34 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35860,2023-12-08
rss,N12 News,35861,2023-12-08 12:03:00,Families demand updates on 23 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35861,2023-12-08
rss,N12 News,35862,2023-12-08 13:45:00,IDF reports 6 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/35862,2023-12-08
rss,N12 News,35863,2023-12-08 17:25:00,Families demand updates on 39 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/35863,2023-12-08
rss,Kan News,35864,2023-12-08 14:17:00,IDF reports 10 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Kan News.,security,https://kannews.co.il/article/35864,2023-12-08
rss,Kan News,35865,2023-12-08 17:56:00,BREAKING: Situation escalates as sirens sound in Kiryat Gat,Simulated article summary for category 'breaking_news' from Kan News.,breaking_news,https://kannews.co.il/article/35865,2023-12-08
rss,Kan News,35866,2023-12-08 12:42:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Kan News.,international,https://kannews.co.il/article/35866,2023-12-08
rss,Kan News,35867,2023-12-08 12:06:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Kan News.,politics,https://kannews.co.il/article/35867,2023-12-08
rss,Kan News,35868,2023-12-08 08:17:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Kan News.,international,https://kannews.co.il/article/35868,2023-12-08
rss,Kan News,35869,2023-12-08 18:34:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Kan News.,politics,https://kannews.co.il/article/35869,2023-12-08
rss,Kan News,35870,2023-12-08 21:22:00,BREAKING: Situation escalates as sirens sound in Kiryat Gat,Simulated article summary for category 'breaking_news' from Kan News.,breaking_news,https://kannews.co.il/article/35870,2023-12-08
rss,Kan News,35871,2023-12-08 06:13:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Kan News.,politics,https://kannews.co.il/article/35871,2023-12-08
rss,Kan News,35872,2023-12-08 14:12:00,Families demand updates on 8 hostages held in Gaza,Simulated article summary for category 'hostages' from Kan News.,hostages,https://kannews.co.il/article/35872,2023-12-08
rss,Kan News,35873,2023-12-08 10:56:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Kan News.,politics,https://kannews.co.il/article/35873,2023-12-08
rss,Kan News,35874,2023-12-08 21:25:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Kan News.,politics,https://kannews.co.il/article/35874,2023-12-08
rss,Kan News,35875,2023-12-08 15:11:00,BREAKING: Situation escalates as sirens sound in Beer Sheva,Simulated article summary for category 'breaking_news' from Kan News.,breaking_news,https://kannews.co.il/article/35875,2023-12-08
rss,Kan News,35876,2023-12-08 10:51:00,IDF reports 28 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Kan News.,security,https://kannews.co.il/article/35876,2023-12-08
rss,Kan News,35877,2023-12-08 19:29:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Kan News.,home_front,https://kannews.co.il/article/35877,2023-12-08
rss,Kan News,35878,2023-12-08 11:47:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from Kan News.,breaking_news,https://kannews.co.il/article/35878,2023-12-08
rss,Kan News,35879,2023-12-08 23:06:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Kan News.,home_front,https://kannews.co.il/article/35879,2023-12-08
rss,Kan News,35880,2023-12-08 10:38:00,Families demand updates on 31 hostages held in Gaza,Simulated article summary for category 'hostages' from Kan News.,hostages,https://kannews.co.il/article/35880,2023-12-08
rss,Kan News,35881,2023-12-08 10:58:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Kan News.,home_front,https://kannews.co.il/article/35881,2023-12-08
rss,Kan News,35882,2023-12-08 09:19:00,Families demand updates on 45 hostages held in Gaza,Simulated article summary for category 'hostages' from Kan News.,hostages,https://kannews.co.il/article/35882,2023-12-08
rss,Kan News,35883,2023-12-08 20:32:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Kan News.,home_front,https://kannews.co.il/article/35883,2023-12-08
rss,Ynet,35884,2023-12-09 07:13:00,Families demand updates on 45 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35884,2023-12-09
rss,Ynet,35885,2023-12-09 11:33:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/35885,2023-12-09
rss,Ynet,35886,2023-12-09 12:54:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/35886,2023-12-09
rss,Ynet,35887,2023-12-09 10:50:00,IDF reports 28 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35887,2023-12-09
rss,Ynet,35888,2023-12-09 15:40:00,Home Front Command updates shelter protocols for Ashdod,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/35888,2023-12-09
rss,Ynet,35889,2023-12-09 08:15:00,Families demand updates on 40 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35889,2023-12-09
rss,Ynet,35890,2023-12-09 17:11:00,IDF reports 19 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35890,2023-12-09
rss,Ynet,35891,2023-12-09 07:15:00,IDF reports 24 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35891,2023-12-09
rss,Ynet,35892,2023-12-09 16:48:00,Families demand updates on 16 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35892,2023-12-09
rss,Ynet,35893,2023-12-09 12:20:00,IDF reports 26 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35893,2023-12-09
rss,Ynet,35894,2023-12-09 08:40:00,BREAKING: Situation escalates as sirens sound in Jerusalem,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/35894,2023-12-09
rss,Ynet,35895,2023-12-09 15:28:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/35895,2023-12-09
rss,Ynet,35896,2023-12-09 16:07:00,IDF reports 37 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35896,2023-12-09
rss,Ynet,35897,2023-12-09 21:06:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/35897,2023-12-09
rss,Ynet,35898,2023-12-09 17:41:00,BREAKING: Situation escalates as sirens sound in Beer Sheva,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/35898,2023-12-09
rss,Ynet,35899,2023-12-09 23:33:00,IDF reports 41 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35899,2023-12-09
rss,Ynet,35900,2023-12-09 23:51:00,IDF reports 7 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35900,2023-12-09
rss,Ynet,35901,2023-12-09 23:56:00,Families demand updates on 17 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35901,2023-12-09
rss,Ynet,35902,2023-12-09 17:17:00,IDF reports 22 rockets intercepted over Sderot,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35902,2023-12-09
rss,Ynet,35903,2023-12-09 21:26:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/35903,2023-12-09
rss,Ynet,35904,2023-12-09 20:23:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/35904,2023-12-09
rss,Ynet,35905,2023-12-09 06:52:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/35905,2023-12-09
rss,Ynet,35906,2023-12-09 08:44:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/35906,2023-12-09
rss,Ynet,35907,2023-12-09 07:24:00,Families demand updates on 12 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35907,2023-12-09
rss,Ynet,35908,2023-12-09 14:53:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/35908,2023-12-09
rss,Ynet,35909,2023-12-09 07:23:00,BREAKING: Situation escalates as sirens sound in Kiryat Gat,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/35909,2023-12-09
rss,Ynet,35910,2023-12-09 14:38:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/35910,2023-12-09
rss,Ynet,35911,2023-12-09 16:16:00,IDF reports 28 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35911,2023-12-09
rss,Ynet,35912,2023-12-09 08:13:00,Families demand updates on 42 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35912,2023-12-09
rss,Ynet,35913,2023-12-09 07:32:00,IDF reports 39 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35913,2023-12-09
rss,Ynet,35914,2023-12-09 17:34:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/35914,2023-12-09
rss,Ynet,35915,2023-12-09 09:46:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/35915,2023-12-09
rss,Ynet,35916,2023-12-09 09:41:00,BREAKING: Situation escalates as sirens sound in Ashkelon,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/35916,2023-12-09
rss,Ynet,35917,2023-12-09 19:06:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/35917,2023-12-09
rss,Ynet,35918,2023-12-09 20:32:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/35918,2023-12-09
rss,Ynet,35919,2023-12-09 06:59:00,Families demand updates on 21 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35919,2023-12-09
rss,Ynet,35920,2023-12-09 07:11:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/35920,2023-12-09
rss,Ynet,35921,2023-12-09 14:17:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/35921,2023-12-09
rss,Ynet,35922,2023-12-09 13:23:00,Families demand updates on 40 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35922,2023-12-09
rss,Ynet,35923,2023-12-09 17:33:00,Families demand updates on 36 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35923,2023-12-09
rss,Ynet,35924,2023-12-09 18:45:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/35924,2023-12-09
rss,Ynet,35925,2023-12-09 09:25:00,Families demand updates on 32 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35925,2023-12-09
rss,Ynet,35926,2023-12-09 17:50:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/35926,2023-12-09
rss,Ynet,35927,2023-12-09 12:48:00,Families demand updates on 18 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35927,2023-12-09
rss,Ynet,35928,2023-12-09 14:41:00,IDF reports 35 rockets intercepted over Sderot,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35928,2023-12-09
rss,Ynet,35929,2023-12-09 07:58:00,IDF reports 17 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35929,2023-12-09
rss,Ynet,35930,2023-12-09 16:09:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/35930,2023-12-09
rss,Ynet,35931,2023-12-09 17:42:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/35931,2023-12-09
rss,Ynet,35932,2023-12-09 06:36:00,IDF reports 14 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35932,2023-12-09
rss,Ynet,35933,2023-12-09 15:20:00,IDF reports 49 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35933,2023-12-09
rss,Ynet,35934,2023-12-09 14:26:00,Families demand updates on 4 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35934,2023-12-09
rss,Ynet,35935,2023-12-09 07:17:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/35935,2023-12-09
rss,Ynet,35936,2023-12-09 08:11:00,Families demand updates on 10 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35936,2023-12-09
rss,Ynet,35937,2023-12-09 13:19:00,IDF reports 37 rockets intercepted over Sderot,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/35937,2023-12-09
rss,Ynet,35938,2023-12-09 12:11:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/35938,2023-12-09
rss,Ynet,35939,2023-12-09 16:21:00,Families demand updates on 39 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/35939,2023-12-09
rss,Ynet,35940,2023-12-09 23:07:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/35940,2023-12-09
rss,Haaretz,35941,2023-12-09 17:48:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Haaretz.,politics,https://haaretz.co.il/article/35941,2023-12-09
rss,Haaretz,35942,2023-12-09 18:17:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Haaretz.,home_front,https://haaretz.co.il/article/35942,2023-12-09
rss,Haaretz,35943,2023-12-09 09:49:00,Families demand updates on 14 hostages held in Gaza,Simulated article summary for category 'hostages' from Haaretz.,hostages,https://haaretz.co.il/article/35943,2023-12-09
rss,Haaretz,35944,2023-12-09 15:02:00,Families demand updates on 16 hostages held in Gaza,Simulated article summary for category 'hostages' from Haaretz.,hostages,https://haaretz.co.il/article/35944,2023-12-09
rss,Haaretz,35945,2023-12-09 08:13:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Haaretz.,politics,https://haaretz.co.il/article/35945,2023-12-09
rss,Haaretz,35946,2023-12-09 21:45:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Haaretz.,home_front,https://haaretz.co.il/article/35946,2023-12-09
rss,Haaretz,35947,2023-12-09 21:56:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Haaretz.,home_front,https://haaretz.co.il/article/35947,2023-12-09
